step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1913,138451520,122432,0.008130397142623421,0.828125,0.828125,0.009039312031499571,0.984375,0.984375,,,,,,
1914,138526848,122496,0.007375415187510611,0.953125,0.953125,,,,,,,,,
1915,138611392,122560,0.006408778114845403,0.921875,0.921875,,,,,,,,,
1916,138688768,122624,0.00871980626812496,0.859375,0.859375,,,,,,,,,
1917,138759488,122688,0.008887527529228043,0.8125,0.8125,,,,,,,,,
1918,138815360,122752,0.009489711658409807,0.875,0.875,,,,,,,,,
1919,138894784,122816,0.008032201923843693,0.859375,0.859375,,,,,,,,,
1920,138974208,122880,0.006676416801366439,0.84375,0.84375,,,,,,,,,
1921,139057216,122944,0.007703286467029248,0.84375,0.84375,0.00992278569039663,0.90625,0.90625,,,,,,
1922,139138688,123008,0.008217072802016332,0.890625,0.890625,,,,,,,,,
1923,139204800,123072,0.008395384394424601,0.890625,0.890625,,,,,,,,,
1924,139292416,123136,0.009362659391107983,0.8125,0.8125,,,,,,,,,
1925,139377472,123200,0.006891360184085218,0.890625,0.890625,,,,,,,,,
1926,139452800,123264,0.00784788102489677,0.953125,0.953125,,,,,,,,,
1927,139530176,123328,0.00918320929348589,0.84375,0.84375,,,,,,,,,
1928,139577344,123392,0.011309714637830042,0.8125,0.8125,,,,,,,,,
1929,139646528,123456,0.008563165637655627,0.8125,0.8125,0.006228515158306801,1.0,1.0,,,,,,
1930,139710080,123520,0.009199100853333671,0.828125,0.828125,,,,,,,,,
1931,139793600,123584,0.00858042179947006,0.8125,0.8125,,,,,,,,,
1932,139853056,123648,0.009923293057401012,0.875,0.875,,,,,,,,,
1933,139911488,123712,0.010166004032376389,0.859375,0.859375,,,,,,,,,
1934,139953536,123776,0.012554487097196854,0.890625,0.890625,,,,,,,,,
1935,140032960,123840,0.007737143069000021,0.875,0.875,,,,,,,,,
1936,140116992,123904,0.0068323806559194246,0.84375,0.84375,,,,,,,,,
1937,140184128,123968,0.008588172666434421,0.828125,0.828125,0.008199233266887315,1.0,1.0,,,,,,
1938,140244096,124032,0.009640686681557974,0.90625,0.90625,,,,,,,,,
1939,140330688,124096,0.006566716788690109,0.84375,0.84375,,,,,,,,,
1940,140385536,124160,0.011175835910327336,0.828125,0.828125,,,,,,,,,
1941,140429120,124224,0.010643872322884931,0.84375,0.84375,,,,,,,,,
1942,140504448,124288,0.008375781772603228,0.859375,0.859375,,,,,,,,,
1943,140559808,124352,0.009951826034715734,0.78125,0.78125,,,,,,,,,
1944,140623872,124416,0.009018286032639634,0.890625,0.890625,,,,,,,,,
1945,140691008,124480,0.009484167607353978,0.90625,0.90625,0.007590633800854299,0.96875,0.96875,,,,,,
1946,140759168,124544,0.007726681946303417,0.890625,0.890625,,,,,,,,,
1947,140835008,124608,0.007985541269861769,0.84375,0.84375,,,,,,,,,
1948,140903168,124672,0.009909001524866776,0.90625,0.90625,,,,,,,,,
1949,140965696,124736,0.009566382741800031,0.875,0.875,,,,,,,,,
1950,141038976,124800,0.008256743542590636,0.875,0.875,,,,,,,,,
1951,141104576,124864,0.008538122739421526,0.9375,0.9375,,,,,,,,,
1952,141157376,124928,0.010215736224996311,0.828125,0.828125,,,,,,,,,
1953,141208640,124992,0.009385556959095322,0.921875,0.921875,0.009685217403839937,0.984375,0.984375,,,,,,
1954,141294720,125056,0.006927700178736302,0.78125,0.78125,,,,,,,,,
1955,141360832,125120,0.008259140171682779,0.890625,0.890625,,,,,,,,,
1956,141438720,125184,0.008894617459141491,0.921875,0.921875,,,,,,,,,
1957,141518656,125248,0.008016886752203875,0.890625,0.890625,,,,,,,,,
1958,141647232,125312,0.004088439582710463,0.8125,0.8125,,,,,,,,,
1959,141738944,125376,0.006162655969715392,0.90625,0.90625,,,,,,,,,
1960,141789184,125440,0.010748435786411808,0.859375,0.859375,,,,,,,,,
1961,141873728,125504,0.007558201448684864,0.75,0.75,0.008204465931909115,0.984375,0.984375,,,,,,
1962,141940352,125568,0.010063255644463094,0.796875,0.796875,,,,,,,,,
1963,142014656,125632,0.009252270477988815,0.875,0.875,,,,,,,,,
1964,142096640,125696,0.008271320868861762,0.8125,0.8125,,,,,,,,,
1965,142176576,125760,0.008045428412850846,0.84375,0.84375,,,,,,,,,
1966,142258560,125824,0.006999913125317463,0.921875,0.921875,,,,,,,,,
1967,142317504,125888,0.010955376431162267,0.859375,0.859375,,,,,,,,,
1968,142383104,125952,0.00936198420952142,0.875,0.875,,,,,,,,,
1969,142471232,126016,0.007331548851663058,0.90625,0.90625,0.004880036264254128,0.984375,0.984375,,,,,,
1970,142546560,126080,0.009101365014435205,0.890625,0.890625,,,,,,,,,
1971,142611648,126144,0.008959811873200012,0.890625,0.890625,,,,,,,,,
1972,142663936,126208,0.010034804260475275,0.875,0.875,,,,,,,,,
1973,142730048,126272,0.009232772253258002,0.84375,0.84375,,,,,,,,,
1974,142798208,126336,0.009910885287250601,0.90625,0.90625,,,,,,,,,
1975,142883264,126400,0.0066117642683056945,0.890625,0.890625,,,,,,,,,
1976,142963712,126464,0.006784501939566676,0.8125,0.8125,,,,,,,,,
1977,143022656,126528,0.010056854030153205,0.859375,0.859375,0.007384822915236962,0.953125,0.953125,,,,,,
1978,143097984,126592,0.008378605878801458,0.9375,0.9375,,,,,,,,,
1979,143163584,126656,0.009826545765816371,0.859375,0.859375,,,,,,,,,
1980,143207680,126720,0.012646765390522945,0.875,0.875,,,,,,,,,
1981,143262528,126784,0.009725794521454752,0.875,0.875,,,,,,,,,
1982,143344000,126848,0.007479445274281002,0.84375,0.84375,,,,,,,,,
1983,143422912,126912,0.00734039379594068,0.9375,0.9375,,,,,,,,,
1984,143504896,126976,0.007960203768754469,0.859375,0.859375,,,,,,,,,
1985,143564864,127040,0.009845600783822463,0.875,0.875,0.007423514553061876,0.984375,0.984375,,,,,,
1986,143623808,127104,0.009940745007548569,0.875,0.875,,,,,,,,,
1987,143706816,127168,0.007946389693128506,0.890625,0.890625,,,,,,,,,
1988,143763200,127232,0.009550581299038985,0.890625,0.890625,,,,,,,,,
1989,143843648,127296,0.007721577651545319,0.84375,0.84375,,,,,,,,,
1990,143891840,127360,0.010851024337526162,0.875,0.875,,,,,,,,,
1991,143941056,127424,0.011274641255569188,0.84375,0.84375,,,,,,,,,
1992,144027136,127488,0.00718276077019762,0.796875,0.796875,,,,,,,,,
1993,144062528,127552,0.01305397670538303,0.9375,0.9375,0.009378248742708825,0.921875,0.921875,,,,,,
1994,144136832,127616,0.007859150224139343,0.78125,0.78125,,,,,,,,,
1995,144217792,127680,0.007883392663443293,0.9375,0.9375,,,,,,,,,
1996,144273664,127744,0.009918271853378268,0.8125,0.8125,,,,,,,,,
1997,144346944,127808,0.007182173485253481,0.890625,0.890625,,,,,,,,,
1998,144417152,127872,0.008395819614770204,0.78125,0.78125,,,,,,,,,
1999,144503232,127936,0.0072817754311792215,0.84375,0.84375,,,,,,,,,
2000,144562688,128000,0.009196165714067622,0.859375,0.859375,,,,,,,,,
2001,144635456,128064,0.006634604145460675,0.796875,0.796875,0.007131981204092157,0.921875,0.921875,,,,,,
2002,144697472,128128,0.008676051041237764,0.859375,0.859375,,,,,,,,,
2003,144775872,128192,0.007678261317975752,0.921875,0.921875,,,,,,,,,
2004,144857344,128256,0.008974558949228797,0.78125,0.78125,,,,,,,,,
2005,144929600,128320,0.008275779460045516,0.890625,0.890625,,,,,,,,,
2006,145001856,128384,0.008624097798403523,0.984375,0.984375,,,,,,,,,
2007,145056704,128448,0.009294615216371609,0.875,0.875,,,,,,,,,
2008,145136128,128512,0.008233938651339678,0.875,0.875,,,,,,,,,
2009,145201216,128576,0.008362119678256787,0.890625,0.890625,0.008541027488668149,0.953125,0.953125,,,,,,
2010,145255552,128640,0.009877529693401822,0.84375,0.84375,,,,,,,,,
2011,145308352,128704,0.009032264553298894,0.875,0.875,,,,,,,,,
2012,145378560,128768,0.00889729735122021,0.875,0.875,,,,,,,,,
2013,145445184,128832,0.008580448696638336,0.921875,0.921875,,,,,,,,,
2014,145517952,128896,0.008359683665013651,0.8125,0.8125,,,,,,,,,
2015,145596864,128960,0.007787041542818337,0.859375,0.859375,,,,,,,,,
2016,145649664,129024,0.012053282886318796,0.921875,0.921875,,,,,,,,,
2017,145731648,129088,0.006930290644857244,0.90625,0.90625,0.007531448573418577,0.96875,0.96875,,,,,,
2018,145792640,129152,0.008661653753299279,0.921875,0.921875,,,,,,,,,
2019,145899200,129216,0.006991921894051143,0.859375,0.859375,,,,,,,,,
2020,145946880,129280,0.011405675310982926,0.859375,0.859375,,,,,,,,,
2021,145993024,129344,0.010537959992505449,0.921875,0.921875,,,,,,,,,
2022,146080128,129408,0.006654701361107,0.84375,0.84375,,,,,,,,,
2023,146146240,129472,0.007698689364508884,0.875,0.875,,,,,,,,,
2024,146230784,129536,0.007768915015455846,0.828125,0.828125,,,,,,,,,
2025,146300480,129600,0.009674535164400035,0.921875,0.921875,0.009209401487665842,0.984375,0.984375,,,,,,
2026,146385536,129664,0.006669765408714424,0.875,0.875,,,,,,,,,
2027,146470592,129728,0.006853390239689543,0.84375,0.84375,,,,,,,,,
2028,146537216,129792,0.00992390958438223,0.859375,0.859375,,,,,,,,,
2029,146602816,129856,0.008476599997150041,0.84375,0.84375,,,,,,,,,
2030,146667392,129920,0.009797518856435294,0.828125,0.828125,,,,,,,,,
2031,146739136,129984,0.009377009131413391,0.84375,0.84375,,,,,,,,,
2032,146799616,130048,0.01003258810854986,0.9375,0.9375,,,,,,,,,
2033,146868800,130112,0.008113814723045303,0.90625,0.90625,0.009547438396979172,0.953125,0.953125,,,,,,
2034,146930816,130176,0.009173655337919003,0.90625,0.90625,,,,,,,,,
2035,147017920,130240,0.0073082440584707935,0.90625,0.90625,,,,,,,,,
2036,147088128,130304,0.008231036173147544,0.875,0.875,,,,,,,,,
2037,147156288,130368,0.009068306918535001,0.84375,0.84375,,,,,,,,,
2038,147204480,130432,0.010677846031619432,0.828125,0.828125,,,,,,,,,
2039,147264448,130496,0.00982423104897569,0.84375,0.84375,,,,,,,,,
2040,147344896,130560,0.008338660203258531,0.875,0.875,,,,,,,,,
2041,147421760,130624,0.00778061848009944,0.890625,0.890625,0.006299810785292264,0.984375,0.984375,,,,,,
2042,147494016,130688,0.00800491686692884,0.90625,0.90625,,,,,,,,,
2043,147550400,130752,0.010004301186202902,0.84375,0.84375,,,,,,,,,
2044,147616512,130816,0.007505782187364983,0.859375,0.859375,,,,,,,,,
2045,147701568,130880,0.007287296790549851,0.84375,0.84375,,,,,,,,,
2046,147793792,130944,0.007493283009482332,0.890625,0.890625,,,,,,,,,
2047,147879872,131008,0.008261414808740394,0.90625,0.90625,,,,,,,,,
2048,147934208,131072,0.010983188589766678,0.921875,0.921875,,,,,,,,,
2049,148022336,131136,0.006530575337994605,0.859375,0.859375,0.007217650559288675,0.953125,0.953125,,,,,,
2050,148094592,131200,0.009868393924426351,0.875,0.875,,,,,,,,,
2051,148179136,131264,0.006991962485953991,0.921875,0.921875,,,,,,,,,
2052,148252928,131328,0.006822943237104212,0.921875,0.921875,,,,,,,,,
2053,148304704,131392,0.011522141226455278,0.90625,0.90625,,,,,,,,,
2054,148393344,131456,0.007430545525052943,0.90625,0.90625,,,,,,,,,
2055,148434880,131520,0.013135008226152158,0.921875,0.921875,,,,,,,,,
2056,148497408,131584,0.008541338550985336,0.921875,0.921875,,,,,,,,,
2057,148565568,131648,0.00825089014349143,0.890625,0.890625,0.01087636453561759,0.9375,0.9375,,,,,,
2058,148655232,131712,0.007859510758164687,0.875,0.875,,,,,,,,,
2059,148746944,131776,0.005622383428164682,0.828125,0.828125,,,,,,,,,
2060,148815616,131840,0.008796512793256635,0.859375,0.859375,,,,,,,,,
2061,148875072,131904,0.009761826037221527,0.90625,0.90625,,,,,,,,,
2062,148942208,131968,0.008781847286997865,0.875,0.875,,,,,,,,,
2063,149016000,132032,0.008554306276761497,0.890625,0.890625,,,,,,,,,
2064,149069312,132096,0.008391823990613303,0.890625,0.890625,,,,,,,,,
2065,149124160,132160,0.010625467957254811,0.890625,0.890625,0.008547834043300399,0.96875,0.96875,,,,,,
2066,149188224,132224,0.008779585001048805,0.8125,0.8125,,,,,,,,,
2067,149267648,132288,0.007605731680175682,0.921875,0.921875,,,,,,,,,
2068,149344000,132352,0.007073250100986057,0.828125,0.828125,,,,,,,,,
2069,149414208,132416,0.008117196626931394,0.859375,0.859375,,,,,,,,,
2070,149471104,132480,0.008258642427474892,0.875,0.875,,,,,,,,,
2071,149544896,132544,0.008212921774126431,0.875,0.875,,,,,,,,,
2072,149627904,132608,0.006752090055121163,0.84375,0.84375,,,,,,,,,
2073,149682752,132672,0.009364872108799806,0.9375,0.9375,0.009464808725445736,0.984375,0.984375,,,,,,
2074,149752448,132736,0.008629729572508535,0.84375,0.84375,,,,,,,,,
2075,149830848,132800,0.007197638920540751,0.890625,0.890625,,,,,,,,,
2076,149909760,132864,0.006973490978244286,0.890625,0.890625,,,,,,,,,
2077,149992256,132928,0.00786668397245247,0.9375,0.9375,,,,,,,,,
2078,150051200,132992,0.009559716299401201,0.84375,0.84375,,,,,,,,,
2079,150129600,133056,0.00774828023154201,0.828125,0.828125,,,,,,,,,
2080,150177792,133120,0.011218815681973537,0.859375,0.859375,,,,,,,,,
2081,150235200,133184,0.010342624167723238,0.90625,0.90625,0.0075385985635629555,0.96875,0.96875,,,,,,
2082,150313088,133248,0.008354977832605106,0.8125,0.8125,,,,,,,,,
2083,150372032,133312,0.008939118684618491,0.90625,0.90625,,,,,,,,,
2084,150436608,133376,0.008841320306434232,0.859375,0.859375,,,,,,,,,
2085,150521664,133440,0.00675014340788902,0.890625,0.890625,,,,,,,,,
2086,150596992,133504,0.007244621176248866,0.8125,0.8125,,,,,,,,,
2087,150684096,133568,0.007602148057912268,0.921875,0.921875,,,,,,,,,
2088,150765568,133632,0.007828272226279251,0.9375,0.9375,,,,,,,,,
2089,150844992,133696,0.007754051271465028,0.828125,0.828125,0.0093631313851086,1.0,1.0,,,,,,
2090,150920832,133760,0.00775143251050981,0.875,0.875,,,,,,,,,
2091,150993088,133824,0.008706045754072073,0.828125,0.828125,,,,,,,,,
2092,151051008,133888,0.009388185401581152,0.921875,0.921875,,,,,,,,,
2093,151103296,133952,0.010662770756192656,0.890625,0.890625,,,,,,,,,
2094,151191936,134016,0.008034870277405038,0.84375,0.84375,,,,,,,,,
2095,151253952,134080,0.00936442267170693,0.890625,0.890625,,,,,,,,,
2096,151310848,134144,0.009758055435738669,0.875,0.875,,,,,,,,,
2097,151361600,134208,0.01163908970528807,0.875,0.875,0.007724143320940019,0.984375,0.984375,,,,,,
2098,151432832,134272,0.007840077268928056,0.8125,0.8125,,,,,,,,,
2099,151494848,134336,0.009437116262477728,0.890625,0.890625,,,,,,,,,
2100,151551744,134400,0.010062320826569698,0.84375,0.84375,,,,,,,,,
2101,151632704,134464,0.008612159612254222,0.90625,0.90625,,,,,,,,,
2102,151678336,134528,0.011497618510674937,0.90625,0.90625,,,,,,,,,
2103,151757760,134592,0.008571841871606586,0.921875,0.921875,,,,,,,,,
2104,151826944,134656,0.00828140417375382,0.921875,0.921875,,,,,,,,,
2105,151913536,134720,0.00745248970943151,0.9375,0.9375,0.008317873497931772,0.96875,0.96875,,,,,,
2106,151986816,134784,0.008873495857726961,0.875,0.875,,,,,,,,,
2107,152050368,134848,0.009021394119810257,0.9375,0.9375,,,,,,,,,
2108,152134912,134912,0.006715395980861396,0.8125,0.8125,,,,,,,,,
2109,152208192,134976,0.008243103190401778,0.84375,0.84375,,,,,,,,,
2110,152284544,135040,0.008144665198574486,0.90625,0.90625,,,,,,,,,
2111,152368064,135104,0.007420761060106667,0.890625,0.890625,,,,,,,,,
2112,152439808,135168,0.009186662856847454,0.875,0.875,,,,,,,,,
2113,152511040,135232,0.009966878648044984,0.8125,0.8125,0.003944336798715898,1.0,1.0,,,,,,
2114,152584832,135296,0.008075295452816841,0.90625,0.90625,,,,,,,,,
2115,152666816,135360,0.007954149854121045,0.8125,0.8125,,,,,,,,,
2116,152740096,135424,0.006655014043335582,0.859375,0.859375,,,,,,,,,
2117,152831808,135488,0.006092453982854145,0.890625,0.890625,,,,,,,,,
2118,152902016,135552,0.009483449165960908,0.828125,0.828125,,,,,,,,,
2119,152989632,135616,0.007222967251781332,0.859375,0.859375,,,,,,,,,
2120,153076736,135680,0.007186137217041241,0.859375,0.859375,,,,,,,,,
2121,153160256,135744,0.008547304542542225,0.828125,0.828125,0.009013305864700555,1.0,1.0,,,,,,
2122,153232512,135808,0.008333517059242653,0.859375,0.859375,,,,,,,,,
2123,153316032,135872,0.007240074666721137,0.8125,0.8125,,,,,,,,,
2124,153394944,135936,0.008131570039554031,0.890625,0.890625,,,,,,,,,
2125,153472832,136000,0.007372238957832505,0.921875,0.921875,,,,,,,,,
2126,153552256,136064,0.007852165102061924,0.875,0.875,,,,,,,,,
2127,153608640,136128,0.008834632627108851,0.9375,0.9375,,,,,,,,,
2128,153682432,136192,0.00848428805953733,0.859375,0.859375,,,,,,,,,
2129,153759296,136256,0.007564305726895325,0.90625,0.90625,0.007956301787027874,0.96875,0.96875,,,,,,
2130,153838208,136320,0.008444556945186773,0.859375,0.859375,,,,,,,,,
2131,153910976,136384,0.007810444481761194,0.859375,0.859375,,,,,,,,,
2132,153985280,136448,0.008960984959587151,0.90625,0.90625,,,,,,,,,
2133,154069312,136512,0.00646417541825913,0.84375,0.84375,,,,,,,,,
2134,154146176,136576,0.008015834978529089,0.890625,0.890625,,,,,,,,,
2135,154204096,136640,0.009883705072481286,0.796875,0.796875,,,,,,,,,
2136,154277376,136704,0.007988908218625272,0.828125,0.828125,,,,,,,,,
2137,154359360,136768,0.00792617971234201,0.796875,0.796875,0.006994576948833178,0.96875,0.96875,,,,,,
2138,154438272,136832,0.007232673618946728,0.921875,0.921875,,,,,,,,,
2139,154515648,136896,0.007421135326163367,0.84375,0.84375,,,,,,,,,
2140,154579200,136960,0.008349510068781155,0.84375,0.84375,,,,,,,,,
2141,154631488,137024,0.010247878146535444,0.90625,0.90625,,,,,,,,,
2142,154714496,137088,0.007451639423557554,0.796875,0.796875,,,,,,,,,
2143,154798016,137152,0.0067858717804119345,0.90625,0.90625,,,,,,,,,
2144,154867200,137216,0.00872642294557136,0.875,0.875,,,,,,,,,
2145,154956352,137280,0.007049819329969488,0.90625,0.90625,0.007595726547225022,0.9375,0.9375,,,,,,
2146,155026560,137344,0.009065373149928268,0.875,0.875,,,,,,,,,
2147,155088576,137408,0.007878883163130096,0.921875,0.921875,,,,,,,,,
2148,155153152,137472,0.008566978486571224,0.828125,0.828125,,,,,,,,,
2149,155231040,137536,0.006668204992382976,0.78125,0.78125,,,,,,,,,
2150,155284864,137600,0.010421905991509684,0.875,0.875,,,,,,,,,
2151,155375040,137664,0.007341709450860586,0.84375,0.84375,,,,,,,,,
2152,155453440,137728,0.007561493573541431,0.90625,0.90625,,,,,,,,,
2153,155529280,137792,0.007800356049207192,0.921875,0.921875,0.008187792074064535,0.96875,0.96875,,,,,,
2154,155614336,137856,0.006774285572713751,0.96875,0.96875,,,,,,,,,
2155,155689152,137920,0.008181427160208816,0.84375,0.84375,,,,,,,,,
2156,155762432,137984,0.0091444305225619,0.90625,0.90625,,,,,,,,,
2157,155857216,138048,0.005819056849026062,0.890625,0.890625,,,,,,,,,
2158,155934592,138112,0.007330301504971499,0.90625,0.90625,,,,,,,,,
2159,156001216,138176,0.009670521855864226,0.875,0.875,,,,,,,,,
2160,156062720,138240,0.009946124095757118,0.875,0.875,,,,,,,,,
2161,156140096,138304,0.007170757413336459,0.890625,0.890625,0.007685055259717125,0.96875,0.96875,,,,,,
2162,156211840,138368,0.009363203789326462,0.890625,0.890625,,,,,,,,,
2163,156292800,138432,0.007945273747053458,0.796875,0.796875,,,,,,,,,
2164,156377344,138496,0.006212541574132896,0.84375,0.84375,,,,,,,,,
2165,156446016,138560,0.009188784795159489,0.828125,0.828125,,,,,,,,,
2166,156501888,138624,0.009603346654498201,0.890625,0.890625,,,,,,,,,
2167,156561344,138688,0.00975979228907323,0.8125,0.8125,,,,,,,,,
2168,156637696,138752,0.008508337920301699,0.875,0.875,,,,,,,,,
2169,156699200,138816,0.007954234501807367,0.890625,0.890625,0.00986830152777464,0.984375,0.984375,,,,,,
2170,156776064,138880,0.007866712301525726,0.875,0.875,,,,,,,,,
2171,156826304,138944,0.01305461562420377,0.859375,0.859375,,,,,,,,,
2172,156899072,139008,0.008635619441854238,0.828125,0.828125,,,,,,,,,
2173,156977984,139072,0.00748656977454331,0.8125,0.8125,,,,,,,,,
2174,157063552,139136,0.007477454036887879,0.8125,0.8125,,,,,,,,,
2175,157119936,139200,0.009083616681535988,0.875,0.875,,,,,,,,,
2176,157184000,139264,0.009813799982843421,0.90625,0.90625,,,,,,,,,
2177,157246016,139328,0.008748315204214761,0.921875,0.921875,0.007090482928046308,0.953125,0.953125,,,,,,
2178,157323904,139392,0.008839855720457078,0.859375,0.859375,,,,,,,,,
2179,157403840,139456,0.007545459701386013,0.875,0.875,,,,,,,,,
2180,157468416,139520,0.010589101032548728,0.90625,0.90625,,,,,,,,,
2181,157573440,139584,0.005797017356308342,0.921875,0.921875,,,,,,,,,
2182,157653888,139648,0.0071960630772516495,0.9375,0.9375,,,,,,,,,
2183,157745600,139712,0.006258044587769406,0.890625,0.890625,,,,,,,,,
2184,157806080,139776,0.008612232914049452,0.90625,0.90625,,,,,,,,,
2185,157886016,139840,0.007396370773615992,0.875,0.875,0.011819847958322237,0.984375,0.984375,,,,,,
2186,157958272,139904,0.008714338598325343,0.875,0.875,,,,,,,,,
