step,mloss,gloss,loss
28300.0,0.2748,0.1595,0.4343
28400.0,0.2742,0.1594,0.4336
28500.0,0.2746,0.1595,0.43410000000000004
28600.0,0.2751,0.1595,0.4346
28700.0,0.2742,0.1592,0.4334
28800.0,0.2759,0.1589,0.43479999999999996
28900.0,0.2748,0.1593,0.4341
29000.0,0.2765,0.1589,0.4354
29100.0,0.274,0.159,0.43300000000000005
29200.0,0.2751,0.1587,0.4338
29300.0,0.2749,0.1588,0.4337
29400.0,0.2747,0.1587,0.4334
29500.0,0.2758,0.1587,0.4345
29600.0,0.2743,0.1582,0.4325
29700.0,0.2755,0.1584,0.43390000000000006
29800.0,0.2735,0.1588,0.4323
29900.0,0.2752,0.158,0.43320000000000003
30000.0,0.2752,0.1584,0.4336
