step,mloss,gloss,loss
43600.0,0.0,0.4288,0.4288
43700.0,0.0,0.4294,0.4294
43800.0,0.0,0.43,0.43
43900.0,0.0,0.4299,0.4299
44000.0,0.0,0.4291,0.4291
44100.0,0.0,0.43,0.43
44200.0,0.0,0.4291,0.4291
44300.0,0.0,0.4302,0.4302
44400.0,0.0,0.4295,0.4295
44500.0,0.0,0.4299,0.4299
44600.0,0.0,0.43,0.43
44700.0,0.0,0.4288,0.4288
44800.0,0.0,0.43,0.43
44900.0,0.0,0.4292,0.4292
45000.0,0.0,0.4287,0.4287
45100.0,0.0,0.4292,0.4292
45200.0,0.0,0.428,0.428
45300.0,0.0,0.4295,0.4295
45400.0,0.0,0.4276,0.4276
45500.0,0.0,0.4291,0.4291
45600.0,0.0,0.4299,0.4299
45700.0,0.0,0.4278,0.4278
45800.0,0.0,0.4292,0.4292
45900.0,0.0,0.4285,0.4285
46000.0,0.0,0.4292,0.4292
46100.0,0.0,0.4281,0.4281
46200.0,0.0,0.4278,0.4278
46300.0,0.0,0.4291,0.4291
46400.0,0.0,0.4278,0.4278
46500.0,0.0,0.4288,0.4288
46600.0,0.0,0.4282,0.4282
46700.0,0.0,0.4284,0.4284
46800.0,0.0,0.4284,0.4284
46900.0,0.0,0.4294,0.4294
47000.0,0.0,0.4278,0.4278
47100.0,0.0,0.4273,0.4273
47200.0,0.0,0.4284,0.4284
47300.0,0.0,0.4272,0.4272
47400.0,0.0,0.4275,0.4275
47500.0,0.0,0.4279,0.4279
47600.0,0.0,0.428,0.428
47700.0,0.0,0.4268,0.4268
47800.0,0.0,0.4276,0.4276
47900.0,0.0,0.4275,0.4275
48000.0,0.0,0.4271,0.4271
48100.0,0.0,0.4286,0.4286
48200.0,0.0,0.4275,0.4275
48300.0,0.0,0.427,0.427
48400.0,0.0,0.4279,0.4279
48500.0,0.0,0.4273,0.4273
48600.0,0.0,0.4268,0.4268
48700.0,0.0,0.427,0.427
48800.0,0.0,0.4267,0.4267
48900.0,0.0,0.4278,0.4278
49000.0,0.0,0.4271,0.4271
49100.0,0.0,0.4272,0.4272
49200.0,0.0,0.4284,0.4284
49300.0,0.0,0.4264,0.4264
49400.0,0.0,0.428,0.428
49500.0,0.0,0.4257,0.4257
49600.0,0.0,0.4272,0.4272
49700.0,0.0,0.4261,0.4261
49800.0,0.0,0.4273,0.4273
49900.0,0.0,0.4257,0.4257
50000.0,0.0,0.4259,0.4259
