step,mloss,gloss,loss
25800.0,0.5688,0.3439,0.9127
25900.0,0.5747,0.3443,0.919
26000.0,0.5719,0.3436,0.9155
26100.0,0.5724,0.3438,0.9162
26200.0,0.5715,0.3431,0.9146000000000001
26300.0,0.572,0.3437,0.9157
26400.0,0.57,0.3429,0.9128999999999999
26500.0,0.5684,0.3432,0.9116
26600.0,0.5697,0.3425,0.9122
26700.0,0.571,0.3436,0.9146
26800.0,0.5748,0.3432,0.9179999999999999
26900.0,0.572,0.3428,0.9148
27000.0,0.5686,0.3428,0.9114
27100.0,0.5668,0.3419,0.9087
27200.0,0.5698,0.3412,0.911
27300.0,0.569,0.3422,0.9112
27400.0,0.5658,0.3413,0.9071
27500.0,0.5658,0.3416,0.9074
27600.0,0.5685,0.3414,0.9098999999999999
27700.0,0.5721,0.3412,0.9133
27800.0,0.5695,0.3409,0.9104
27900.0,0.5674,0.3402,0.9076
28000.0,0.5717,0.3418,0.9135
28100.0,0.569,0.3397,0.9087
28200.0,0.5656,0.3406,0.9062
28300.0,0.5658,0.3401,0.9058999999999999
28400.0,0.5675,0.3408,0.9083
28500.0,0.5658,0.3402,0.9059999999999999
28600.0,0.5702,0.3404,0.9106000000000001
28700.0,0.5685,0.3415,0.91
28800.0,0.5644,0.3398,0.9042
28900.0,0.5617,0.3394,0.9011
29000.0,0.5636,0.3391,0.9027000000000001
29100.0,0.5635,0.3393,0.9028
29200.0,0.5625,0.3403,0.9028
29300.0,0.5677,0.3398,0.9075
29400.0,0.5624,0.3386,0.901
29500.0,0.5611,0.3391,0.9002000000000001
29600.0,0.5635,0.3382,0.9017
29700.0,0.566,0.3389,0.9048999999999999
29800.0,0.5699,0.3389,0.9087999999999999
29900.0,0.56,0.3382,0.8982000000000001
30000.0,0.563,0.3383,0.9013
